RUN	aswes1b.downloadRoutes30	downloadroutes30	1588530943032	 	3.3.1
REQUEST	13		request_124	1588531147530	1588531157531	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_122	1588531147570	1588531157571	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_126	1588531147631	1588531157632	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_122	1588531147676	1588531157676	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_127	1588531147676	1588531157676	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_132	1588531147874	1588531157876	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_123	1588531148007	1588531158008	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_140	1588531148023	1588531158024	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_133	1588531148189	1588531158190	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_134	1588531148256	1588531158257	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_141	1588531148274	1588531158275	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_123	1588531148395	1588531158396	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_124	1588531148511	1588531158512	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_126	1588531148576	1588531158577	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_141	1588531149472	1588531159472	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_124	1588531149639	1588531159641	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_142	1588531149696	1588531159697	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_143	1588531149804	1588531159805	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_142	1588531150169	1588531160170	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_126	1588531150298	1588531160299	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_144	1588531151179	1588531161180	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_127	1588531151436	1588531161438	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_143	1588531151777	1588531161779	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_127	1588531151783	1588531161784	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	23		request_322	1588531153280	1588531162237	OK	 
REQUEST	13		request_128	1588531152471	1588531162473	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_128	1588531152555	1588531162557	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	19		request_323	1588531152609	1588531162855	KO	j.n.s.SSLException: handshake timed out
REQUEST	19		request_318	1588531152607	1588531162945	KO	j.n.s.SSLException: handshake timed out
REQUEST	19		request_321	1588531152609	1588531162993	KO	j.n.s.SSLException: handshake timed out
REQUEST	19		request_319	1588531152607	1588531163005	KO	j.n.s.SSLException: handshake timed out
REQUEST	19		request_317	1588531152605	1588531163042	KO	j.n.s.SSLException: handshake timed out
REQUEST	19		request_320	1588531152607	1588531163061	KO	j.n.s.SSLException: handshake timed out
REQUEST	19		request_322	1588531152607	1588531163170	KO	j.n.s.SSLException: handshake timed out
REQUEST	15		request_144	1588531153382	1588531163384	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	23		request_320	1588531153279	1588531163593	KO	j.n.s.SSLException: handshake timed out
REQUEST	23		request_317	1588531153279	1588531163636	KO	j.n.s.SSLException: handshake timed out
REQUEST	23		request_316	1588531153280	1588531163673	KO	j.n.s.SSLException: handshake timed out
REQUEST	15		request_145	1588531153892	1588531163894	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_145	1588531154139	1588531164140	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_146	1588531154211	1588531164212	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_135	1588531155517	1588531165518	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_136	1588531155537	1588531165539	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	19		request_316	1588531152608	1588531166361	OK	 
REQUEST	17		request_128	1588531157055	1588531167058	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_129	1588531157389	1588531167390	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_130	1588531157497	1588531167497	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_137	1588531157505	1588531167505	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_131	1588531157531	1588531167532	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_129	1588531157572	1588531167573	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_132	1588531157632	1588531167633	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_133	1588531157677	1588531167678	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_129	1588531157677	1588531167678	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_138	1588531157876	1588531167878	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_130	1588531158008	1588531168009	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_146	1588531158025	1588531168026	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_139	1588531158190	1588531168191	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_140	1588531158257	1588531168258	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_147	1588531158275	1588531168277	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_130	1588531158396	1588531168397	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_131	1588531158512	1588531168514	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_132	1588531158578	1588531168578	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_147	1588531159473	1588531169473	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_131	1588531159641	1588531169643	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_149	1588531159697	1588531169699	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_151	1588531159805	1588531169806	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	23		request_321	1588531153280	1588531170070	OK	 
REQUEST	15		request_149	1588531160170	1588531170172	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	23		request_323	1588531153281	1588531170286	OK	 
REQUEST	17		request_132	1588531160299	1588531170301	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	23		request_319	1588531153279	1588531170350	OK	 
REQUEST	14		request_153	1588531161180	1588531171181	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	23		request_318	1588531153280	1588531171346	OK	 
REQUEST	17		request_133	1588531161438	1588531171440	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_151	1588531161779	1588531171781	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_133	1588531161784	1588531171785	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_134	1588531162473	1588531172474	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_134	1588531162557	1588531172558	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_153	1588531163384	1588531173385	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_154	1588531163894	1588531173895	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_154	1588531164140	1588531174141	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_155	1588531164212	1588531174213	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_141	1588531165519	1588531175520	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_142	1588531165539	1588531175540	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_134	1588531167058	1588531177060	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_135	1588531167390	1588531177392	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_136	1588531167498	1588531177498	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_143	1588531167506	1588531177507	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_137	1588531167532	1588531177532	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_135	1588531167573	1588531177574	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_138	1588531167634	1588531177634	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	13		request_139	1588531167678	1588531177679	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_135	1588531167678	1588531177679	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_144	1588531167878	1588531177879	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_136	1588531168010	1588531178011	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_155	1588531168026	1588531178028	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_145	1588531168192	1588531178193	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	16		request_146	1588531168258	1588531178259	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_156	1588531168277	1588531178278	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_136	1588531168397	1588531178398	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_137	1588531168514	1588531178516	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	5		request_138	1588531168578	1588531178579	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	19		request_324	1588531169356	1588531179359	KO	i.n.c.ConnectTimeoutException: connection timed out: solid.community/165.227.231.225:443
USER	downloadRoutes	19	END	1588530979907	1588531179359
REQUEST	15		request_156	1588531169474	1588531179475	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_137	1588531169643	1588531179645	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_157	1588531169700	1588531179701	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_158	1588531169806	1588531179807	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	15		request_157	1588531170172	1588531180173	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	17		request_138	1588531170301	1588531180302	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
REQUEST	14		request_159	1588531171182	1588531181183	KO	i.n.c.ConnectTimeoutException: connection timed out: aswes1b.solid.community/165.227.231.225:443
